"日期","收市","開市","高","低","成交量","升跌（%）"
"2018-10-29","24,431.00","24,715.00","25,007.00","24,086.00","371.50K","-1.27%"
"2018-10-26","24,746.00","24,804.00","24,885.00","24,415.00","430.29K","-0.53%"
"2018-10-25","24,877.00","24,724.00","25,079.00","24,571.00","321.21K","1.06%"
"2018-10-24","24,616.00","25,240.00","25,338.00","24,511.00","348.99K","-2.49%"
"2018-10-23","25,244.00","25,297.00","25,310.00","24,750.00","344.63K","-0.20%"
"2018-10-22","25,294.00","25,369.00","25,566.00","25,220.00","229.97K","-0.53%"
"2018-10-19","25,428.00","25,383.00","25,596.00","25,338.00","267.84K","0.19%"
"2018-10-18","25,381.00","25,704.00","25,726.00","25,217.00","314.79K","-1.38%"
"2018-10-17","25,736.00","25,725.00","25,845.00","25,461.00","270.45K","-0.18%"
"2018-10-16","25,782.00","25,166.00","25,805.00","25,166.00","250.41K","2.31%"
"2018-10-15","25,201.00","25,344.00","25,471.00","25,111.00","294.51K","-0.45%"
"2018-10-12","25,316.00","25,209.00","25,545.00","24,990.00","438.11K","0.52%"
"2018-10-11","25,185.00","25,456.00","25,680.00","24,893.00","696.21K","-1.31%"
"2018-10-10","25,519.00","26,472.00","26,522.00","25,431.00","413.48K","-3.63%"
"2018-10-9","26,481.00","26,531.00","26,562.00","26,337.00","235.04K","-0.24%"
"2018-10-8","26,544.00","26,520.00","26,549.00","26,226.00","222.64K","0.20%"
"2018-10-5","26,492.00","26,671.00","26,736.00","26,311.00","273.83K","-0.60%"
"2018-10-4","26,652.00","26,832.00","26,832.00","26,483.00","266.90K","-0.82%"
"2018-10-3","26,872.00","26,813.00","26,966.00","26,776.00","166.49K","0.24%"
"2018-10-2","26,807.00","26,685.00","26,837.00","26,552.00","164.67K","0.48%"
"2018-10-1","26,678.00","26,524.00","26,754.00","26,516.00","164.21K","0.76%"
"2018-9-28","26,476.00","26,498.00","26,534.00","26,347.00","177.17K","0.01%"
"2018-9-27","26,473.00","26,417.00","26,576.00","26,357.00","163.38K","0.20%"
"2018-9-26","26,419.00","26,524.00","26,627.00","26,369.00","152.94K","-0.38%"
"2018-9-25","26,520.00","26,621.00","26,704.00","26,501.00","136.47K","-0.34%"
"2018-9-24","26,610.00","26,709.00","26,739.00","26,577.00","148.66K","-0.61%"
"2018-9-21","26,772.04","26,689.00","26,797.00","26,689.00","4.92K","0.28%"
"2018-9-20","26,696.00","26,448.00","26,717.00","26,430.00","36.18K","0.99%"
"2018-9-19","26,434.00","26,290.00","26,477.00","26,237.00","56.27K","0.61%"
"2018-9-18","26,274.00","26,068.00","26,331.00","25,966.00","58.83K","0.76%"
"2018-9-17","26,076.00","26,159.00","26,195.00","26,042.00","81.13K","-0.31%"
"2018-9-14","26,158.00","26,161.00","26,237.00","26,078.00","108.42K","-0.01%"
"2018-9-13","26,160.00","26,004.00","26,203.00","25,980.00","162.91K","0.56%"
"2018-9-12","26,014.00","26,008.00","26,164.00","25,940.00","198.74K","0.05%"
"2018-9-11","26,002.00","25,897.00","26,038.00","25,764.00","153.18K","0.37%"
"2018-9-10","25,905.00","25,940.00","26,061.00","25,874.00","145.08K","-0.21%"
"2018-9-7","25,959.00","26,003.00","26,038.00","25,833.00","206.05K","-0.25%"
"2018-9-6","26,025.00","25,990.00","26,100.00","25,894.00","201.87K","0.20%"
"2018-9-5","25,973.00","26,000.00","26,026.00","25,841.00","173.92K","-0.05%"
"2018-9-4","25,985.00","26,021.00","26,080.00","25,817.00","180.65K","-0.10%"
"2018-9-3","26,012.00","26,011.00","26,080.00","25,960.00","","0.00%"
"2018-9-2","26,012.00","26,015.00","26,025.00","25,994.00","","0.09%"
"2018-8-31","25,988.00","25,974.00","26,049.00","25,896.00","133.44K","-0.08%"
"2018-8-30","26,010.00","26,155.00","26,168.00","25,946.00","141.40K","-0.52%"
"2018-8-29","26,147.00","26,092.00","26,185.00","26,050.00","104.66K","0.24%"
"2018-8-28","26,085.00","26,079.00","26,156.00","26,044.00","110.16K","0.03%"
"2018-8-27","26,077.00","25,809.00","26,089.00","25,805.00","108.05K","1.10%"
"2018-8-24","25,792.00","25,682.00","25,828.00","25,653.00","111.24K","0.47%"
"2018-8-23","25,671.00","25,731.00","25,767.00","25,607.00","127.11K","-0.18%"
"2018-8-22","25,717.00","25,733.00","25,836.00","25,677.00","120.10K","-0.35%"
"2018-8-21","25,807.00","25,754.00","25,885.00","25,721.00","106.83K","0.19%"
"2018-8-20","25,758.00","25,703.00","25,791.00","25,663.00","102.53K","0.33%"
"2018-8-17","25,674.00","25,578.00","25,731.00","25,506.00","148.78K","0.32%"
"2018-8-16","25,592.00","25,209.00","25,608.00","25,147.00","170.51K","1.61%"
"2018-8-15","25,187.00","25,318.00","25,318.00","24,955.00","222.57K","-0.42%"
"2018-8-14","25,294.00","25,224.00","25,334.00","25,192.00","122.40K","0.31%"
"2018-8-13","25,215.00","25,333.00","25,371.00","25,141.00","166.86K","-0.46%"
"2018-8-10","25,331.00","25,478.00","25,490.00","25,215.00","174.86K","-0.64%"
"2018-8-9","25,493.00","25,505.00","25,603.00","25,459.00","96.58K","-0.17%"
"2018-8-8","25,536.00","25,620.00","25,632.00","25,501.00","97.16K","-0.25%"
"2018-8-7","25,600.00","25,473.00","25,661.00","25,460.00","108.09K","0.52%"
"2018-8-6","25,468.00","25,424.00","25,508.00","25,346.00","96.91K","0.23%"
"2018-8-3","25,410.00","25,327.00","25,437.00","25,260.00","115.24K","0.41%"
"2018-8-2","25,305.00","25,313.00","25,332.00","25,087.00","155.37K","0.06%"
"2018-8-1","25,289.00","25,472.00","25,472.00","25,247.00","142.70K","-0.42%"
"2018-7-31","25,395.00","25,304.00","25,486.00","25,272.00","148.71K","0.44%"
"2018-7-30","25,285.00","25,422.00","25,475.00","25,264.00","152.24K","-0.51%"
"2018-7-27","25,414.00","25,505.00","25,572.00","25,348.00","194.28K","-0.43%"
"2018-7-26","25,525.00","25,437.00","25,568.00","25,392.00","156.25K","0.48%"
"2018-7-25","25,403.00","25,216.00","25,451.00","25,088.00","183.83K","0.75%"
"2018-7-24","25,214.00","25,027.00","25,268.00","25,022.00","183.69K","0.72%"
"2018-7-23","25,033.00","25,088.00","25,088.00","24,952.00","114.42K","0.01%"
"2018-7-20","25,030.00","25,057.00","25,110.00","24,912.00","141.06K","-0.12%"
"2018-7-19","25,059.00","25,164.00","25,209.00","25,034.00","141.01K","-0.41%"
"2018-7-18","25,161.00","25,118.00","25,197.00","25,081.00","108.76K","0.22%"
"2018-7-17","25,106.00","25,056.00","25,141.00","24,971.00","139.25K","0.26%"
"2018-7-16","25,041.00","25,025.00","25,090.00","24,962.00","108.20K","0.15%"
"2018-7-13","25,004.00","24,903.00","25,028.00","24,869.00","140.81K","0.44%"
"2018-7-12","24,894.00","24,710.00","24,927.00","24,680.00","168.03K","0.83%"
"2018-7-11","24,689.00","24,752.00","24,805.00","24,611.00","220.43K","-0.95%"
"2018-7-10","24,927.00","24,780.00","24,937.00","24,745.00","160.49K","0.62%"
"2018-7-9","24,774.00","24,457.00","24,791.00","24,453.00","142.17K","1.30%"
"2018-7-6","24,456.00","24,319.00","24,507.00","24,241.00","168.01K","0.46%"
"2018-7-5","24,343.00","24,160.00","24,364.00","24,114.00","203.14K","0.61%"
"2018-7-4","24,195.00","24,165.00","24,252.00","24,146.00","","0.13%"
"2018-7-3","24,163.00","24,298.00","24,445.00","24,128.00","134.12K","-0.51%"
"2018-7-2","24,286.00","24,274.00","24,324.00","24,026.00","199.52K","0.09%"
"2018-6-29","24,265.00","24,247.00","24,496.00","24,207.00","207.55K","0.19%"
"2018-6-28","24,220.00","24,144.00","24,295.00","23,978.00","263.09K","0.35%"
"2018-6-27","24,135.00","24,279.00","24,564.00","24,079.00","311.83K","-0.69%"
"2018-6-26","24,303.00","24,283.00","24,375.00","24,216.00","197.42K","0.10%"
"2018-6-25","24,279.00","24,599.00","24,615.00","24,077.00","310.49K","-1.30%"
"2018-6-22","24,599.00","24,457.00","24,664.00","24,445.00","156.31K","0.52%"
"2018-6-21","24,472.00","24,673.00","24,795.00","24,403.00","237.20K","-0.80%"
"2018-6-20","24,670.00","24,715.00","24,858.00","24,632.00","181.06K","-0.18%"
"2018-6-19","24,715.00","25,001.00","25,017.00","24,569.00","268.36K","-1.20%"
"2018-6-18","25,016.00","25,074.00","25,148.00","24,839.00","163.17K","-0.30%"
"2018-6-15","25,092.00","25,201.00","25,204.00","24,910.00","","-0.37%"
"2018-6-14","25,185.00","25,180.00","25,329.00","25,127.00","40.98K","0.00%"
"2018-6-13","25,184.00","25,326.00","25,358.00","25,181.00","49.13K","-0.44%"
"2018-6-12","25,296.00","25,317.00","25,385.00","25,239.00","64.69K","-0.13%"
"2018-6-11","25,329.00","25,275.00","25,400.00","25,232.00","73.75K","0.09%"
"2018-6-8","25,307.00","25,257.00","25,329.00","25,076.00","118.44K","0.15%"
"2018-6-7","25,268.00","25,148.00","25,327.00","25,119.00","227.96K","0.51%"
"2018-6-6","25,140.00","24,828.00","25,161.00","24,812.00","181.64K","1.28%"
"2018-6-5","24,822.00","24,808.00","24,860.00","24,709.00","140.34K","0.10%"
"2018-6-4","24,796.00","24,619.00","24,863.00","24,571.00","138.70K","0.68%"
"2018-6-1","24,629.00","24,440.00","24,679.00","24,419.00","180.92K","0.87%"
"2018-5-31","24,417.00","24,636.00","24,705.00","24,342.00","249.11K","-1.02%"
"2018-5-30","24,669.00","24,398.00","24,715.00","24,325.00","220.23K","1.20%"
"2018-5-29","24,377.00","24,825.00","24,840.00","24,227.00","351.11K","-1.57%"
"2018-5-28","24,766.00","24,828.00","24,839.00","24,705.00","","-0.25%"
"2018-5-27","24,828.00","24,837.00","24,838.00","24,801.00","","0.40%"
"2018-5-25","24,730.00","24,804.00","24,906.00","24,674.00","179.85K","-0.29%"
"2018-5-24","24,803.00","24,849.00","24,868.00","24,584.00","204.23K","-0.23%"
"2018-5-23","24,859.00","24,836.00","24,879.00","24,627.00","219.95K","0.06%"
"2018-5-22","24,845.00","24,997.00","25,066.00","24,805.00","143.05K","-0.63%"
"2018-5-21","25,002.00","24,854.00","25,080.00","24,854.00","162.32K","1.14%"
"2018-5-18","24,721.00","24,704.00","24,803.00","24,655.00","154.19K","0.07%"
"2018-5-17","24,704.00","24,741.00","24,836.00","24,631.00","165.08K","-0.15%"
"2018-5-16","24,740.00","24,676.00","24,778.00","24,614.00","137.02K","0.32%"
"2018-5-15","24,660.00","24,868.00","24,895.00","24,603.00","204.10K","-0.91%"
"2018-5-14","24,886.00","24,811.00","24,971.00","24,811.00","134.52K","0.25%"
"2018-5-11","24,823.00","24,677.00","24,847.00","24,675.00","146.15K","0.53%"
"2018-5-10","24,692.00","24,509.00","24,766.00","24,472.00","155.97K","0.78%"
"2018-5-9","24,502.00","24,293.00","24,542.00","24,267.00","191.82K","0.80%"
"2018-5-8","24,307.00","24,284.00","24,355.00","24,135.00","219.32K","0.02%"
"2018-5-7","24,301.00","24,226.00","24,425.00","24,204.00","172.20K","0.30%"
"2018-5-4","24,228.00","23,904.00","24,280.00","23,721.00","233.20K","1.33%"
"2018-5-3","23,910.00","23,820.00","23,940.00","23,467.00","329.13K","0.36%"
"2018-5-2","23,825.00","24,092.00","24,136.00","23,797.00","211.18K","-1.02%"
"2018-5-1","24,071.00","24,106.00","24,188.00","23,753.00","215.01K","-0.25%"
"2018-4-30","24,131.00","24,279.00","24,458.00","24,099.00","186.41K","-0.63%"
"2018-4-27","24,283.00","24,311.00","24,317.00","24,147.00","173.85K","-0.14%"
"2018-4-26","24,316.00","24,116.00","24,363.00","24,013.00","204.76K","0.99%"
"2018-4-25","24,078.00","23,998.00","24,108.00","23,782.00","284.65K","0.39%"
"2018-4-24","23,984.00","24,431.00","24,600.00","23,786.00","342.25K","-1.76%"
"2018-4-23","24,414.00","24,542.00","24,554.00","24,290.00","174.32K","-0.08%"
"2018-4-20","24,433.00","24,633.00","24,665.00","24,338.00","201.07K","-0.83%"
"2018-4-19","24,637.00","24,742.00","24,781.00","24,514.00","192.29K","-0.39%"
"2018-4-18","24,733.00","24,699.00","24,809.00","24,673.00","150.51K","0.11%"
"2018-4-17","24,707.00","24,560.00","24,827.00","24,550.00","176.91K","0.59%"
"2018-4-16","24,563.00","24,444.00","24,644.00","24,381.00","199.91K","0.93%"
"2018-4-13","24,336.00","24,453.00","24,627.00","24,206.00","276.55K","-0.50%"
"2018-4-12","24,459.00","24,176.00","24,561.00","24,141.00","231.53K","1.21%"
"2018-4-11","24,167.00","24,360.00","24,367.00","24,062.00","242.70K","-0.76%"
"2018-4-10","24,351.00","24,004.00","24,482.00","23,947.00","358.83K","1.41%"
"2018-4-9","24,012.00","23,948.00","24,346.00","23,911.00","271.31K","0.36%"
"2018-4-6","23,926.00","24,483.00","24,506.00","23,700.00","426.62K","-2.22%"
"2018-4-5","24,468.00","24,250.00","24,596.00","24,234.00","274.17K","0.84%"
"2018-4-4","24,265.00","23,981.00","24,282.00","23,361.00","382.54K","1.17%"
"2018-4-3","23,984.00","23,609.00","24,010.00","23,545.00","359.07K","1.83%"
"2018-4-2","23,552.00","24,097.00","24,147.00","23,306.00","358.65K","-2.46%"
"2018-3-29","24,147.00","23,889.00","24,288.00","23,797.00","300.10K","1.20%"
"2018-3-28","23,860.00","23,854.00","24,075.00","23,707.00","492.03K","0.00%"
"2018-3-27","23,859.00","24,201.00","24,435.00","23,691.00","380.20K","-1.37%"
"2018-3-26","24,191.00","23,609.00","24,223.00","23,551.00","321.55K","2.45%"
"2018-3-23","23,612.00","23,999.00","24,103.00","23,496.00","483.12K","-1.46%"
"2018-3-22","23,963.00","24,732.00","24,803.00","23,932.00","408.37K","-3.09%"
"2018-3-21","24,727.00","24,769.00","24,998.00","24,660.00","225.02K","-0.15%"
"2018-3-20","24,765.00","24,671.00","24,813.00","24,608.00","190.95K","0.30%"
"2018-3-19","24,691.00","24,976.00","24,984.00","24,461.00","272.84K","-0.76%"
"2018-3-16","24,879.17","24,921.00","24,948.00","24,823.00","2.56K","-0.11%"
"2018-3-15","24,907.00","24,784.00","25,059.00","24,675.00","60.75K","0.55%"
"2018-3-14","24,770.00","24,985.00","25,153.00","24,670.00","83.89K","-1.03%"
"2018-3-13","25,027.00","25,196.00","25,378.00","24,945.00","102.17K","-0.72%"
"2018-3-12","25,208.00","25,335.00","25,510.00","25,151.00","116.77K","-0.50%"
"2018-3-9","25,335.00","24,879.00","25,346.00","24,841.00","153.05K","1.78%"
"2018-3-8","24,892.00","24,784.00","24,956.00","24,704.00","230.60K","0.39%"
"2018-3-7","24,795.00","24,659.00","24,845.00","24,410.00","314.55K","-0.23%"
"2018-3-6","24,852.00","24,885.00","25,047.00","24,695.00","262.66K","-0.05%"
"2018-3-5","24,864.00","24,483.00","24,955.00","24,311.00","309.96K","1.34%"
"2018-3-2","24,535.00","24,616.00","24,670.00","24,204.00","397.22K","-0.35%"
"2018-3-1","24,620.00","25,090.00","25,185.00","24,431.00","453.19K","-1.67%"
"2018-2-28","25,038.00","25,411.00","25,577.00","25,018.00","271.88K","-1.54%"
"2018-2-27","25,429.00","25,758.00","25,813.00","25,388.00","310.01K","-1.28%"
"2018-2-26","25,758.00","25,328.00","25,774.00","25,300.00","192.59K","1.75%"
"2018-2-23","25,314.00","25,019.00","25,325.00","24,996.00","203.95K","1.20%"
"2018-2-22","25,013.00","24,783.00","25,137.00","24,576.00","276.48K","0.93%"
"2018-2-21","24,782.00","24,951.00","25,257.00","24,724.00","254.31K","-0.67%"
"2018-2-20","24,948.00","25,228.00","25,341.00","24,866.00","286.77K","-0.98%"
"2018-2-19","25,196.00","25,275.00","25,341.00","25,055.00","","-0.33%"
"2018-2-18","25,280.00","25,237.00","25,289.00","25,224.00","","0.17%"
"2018-2-16","25,236.00","25,230.00","25,424.00","25,113.00","260.43K","0.01%"
"2018-2-15","25,234.00","24,859.00","25,250.00","24,792.00","283.56K","1.49%"
"2018-2-14","24,863.00","24,629.00","24,897.00","24,280.00","335.70K","0.96%"
"2018-2-13","24,626.00","24,573.00","24,674.00","24,371.00","257.77K","0.17%"
"2018-2-12","24,583.00","24,251.00","24,734.00","24,218.00","300.84K","1.72%"
"2018-2-9","24,167.00","23,969.00","24,350.00","23,325.00","522.98K","0.82%"
"2018-2-8","23,970.00","24,716.00","24,928.00","23,800.00","492.41K","-3.09%"
"2018-2-7","24,735.00","24,742.00","25,239.00","24,503.00","429.67K","-0.26%"
"2018-2-6","24,800.00","24,087.00","24,890.00","23,088.00","655.99K","3.60%"
"2018-2-5","23,938.00","25,431.00","25,477.00","23,691.00","596.83K","-5.86%"
"2018-2-2","25,428.00","26,172.00","26,215.00","25,410.00","353.71K","-2.84%"
"2018-2-1","26,172.00","26,162.00","26,280.00","25,922.00","290.18K","0.14%"
"2018-1-31","26,136.00","26,045.00","26,310.00","26,026.00","243.90K","0.31%"
"2018-1-30","26,055.00","26,417.00","26,477.00","26,005.00","306.91K","-1.42%"
"2018-1-29","26,430.00","26,584.00","26,684.00","26,416.00","212.39K","-0.65%"
"2018-1-26","26,604.00","26,381.00","26,608.00","26,381.00","145.94K","0.86%"
"2018-1-25","26,376.00","26,265.00","26,437.00","26,210.00","222.39K","0.40%"
"2018-1-24","26,270.00","26,185.00","26,387.00","26,087.00","239.66K","0.26%"
"2018-1-23","26,201.00","26,201.00","26,315.00","26,135.00","183.15K","0.02%"
"2018-1-22","26,195.00","25,981.00","26,225.00","25,944.00","140.64K","0.57%"
"2018-1-19","26,046.00","25,944.00","26,086.00","25,876.00","166.34K","0.40%"
"2018-1-18","25,941.00","26,084.00","26,149.00","25,912.00","190.65K","-0.60%"
"2018-1-17","26,098.00","25,828.00","26,120.00","25,775.00","188.03K","1.08%"
"2018-1-16","25,819.00","25,813.00","26,061.00","25,682.00","309.93K","-0.50%"
"2018-1-15","25,948.00","25,896.00","25,985.00","25,868.00","","0.20%"
"2018-1-14","25,896.00","25,813.00","25,900.00","25,811.00","","0.37%"
"2018-1-12","25,801.00","25,539.00","25,813.00","25,531.00","152.58K","0.96%"
"2018-1-11","25,555.00","25,351.00","25,561.00","25,330.00","115.64K","0.80%"
"2018-1-10","25,351.00","25,354.00","25,384.00","25,222.00","143.64K","-0.09%"
"2018-1-9","25,373.00","25,246.00","25,415.00","25,238.00","125.14K","0.49%"
"2018-1-8","25,250.00","25,272.00","25,359.00","25,210.00","108.70K","-0.08%"
"2018-1-5","25,269.00","25,067.00","25,282.00","25,059.00","106.86K","0.86%"
"2018-1-4","25,053.00","24,884.00","25,082.00","24,878.00","115.66K","0.70%"
"2018-1-3","24,878.00","24,796.00","24,908.00","24,768.00","93.40K","0.44%"
"2018-1-2","24,768.00","24,735.00","24,857.00","24,716.00","105.42K","-0.03%"
"2018-1-1","24,775.00","24,735.00","24,779.00","24,726.00","","0.16%"
"2017-12-29","24,735.00","24,808.00","24,886.00","24,667.00","74.02K","-0.25%"
"2017-12-28","24,797.00","24,791.00","24,840.00","24,784.00","59.44K","0.04%"
"2017-12-27","24,788.00","24,792.00","24,821.00","24,762.00","65.18K","-0.02%"
"2017-12-26","24,792.00","24,779.00","24,798.00","24,707.00","43.68K","0.02%"
"2017-12-25","24,787.00","24,776.00","24,796.00","24,764.00","","0.08%"
"2017-12-22","24,766.00","24,793.00","24,843.00","24,729.00","70.79K","-0.05%"
"2017-12-21","24,778.00","24,736.00","24,860.00","24,714.00","89.25K","0.16%"
"2017-12-20","24,739.00","24,772.00","24,880.00","24,706.00","117.53K","-0.15%"
"2017-12-19","24,775.00","24,825.00","24,893.00","24,730.00","114.53K","-0.19%"
"2017-12-18","24,823.00","24,703.00","24,896.00","24,693.00","114.16K","0.53%"
"2017-12-15","24,691.00","24,557.50","24,706.50","24,545.00","","0.63%"
"2017-12-14","24,537.00","24,630.00","24,684.00","24,517.00","40.79K","-0.37%"
"2017-12-13","24,627.00","24,525.00","24,668.00","24,466.00","53.86K","0.41%"
"2017-12-12","24,526.00","24,428.00","24,556.00","24,398.00","58.82K","0.51%"
"2017-12-11","24,401.00","24,325.00","24,435.00","24,321.00","66.30K","0.34%"
"2017-12-8","24,318.00","24,234.00","24,334.00","24,218.00","102.29K","0.36%"
"2017-12-7","24,231.00","24,167.00","24,263.00","24,073.00","127.11K","0.31%"
"2017-12-6","24,157.00","24,177.00","24,231.00","24,083.00","133.15K","-0.07%"
"2017-12-5","24,175.00","24,294.00","24,388.00","24,154.00","159.35K","-0.53%"
"2017-12-4","24,305.00","24,346.00","24,536.00","24,265.00","196.16K","0.28%"
"2017-12-1","24,238.00","24,235.00","24,325.00","23,924.00","346.05K","-0.15%"
"2017-11-30","24,274.00","23,918.00","24,328.00","23,892.00","210.84K","1.49%"
"2017-11-29","23,918.00","23,804.00","23,946.00","23,790.00","158.62K","0.45%"
"2017-11-28","23,811.00","23,563.00","23,827.00","23,522.00","143.56K","1.06%"
"2017-11-27","23,562.00","23,515.00","23,616.00","23,475.00","101.43K","0.19%"
"2017-11-24","23,517.00","23,485.00","23,569.00","23,432.00","74.05K","0.14%"
"2017-11-23","23,484.50","23,491.00","23,508.50","23,432.50","","0.00%"
"2017-11-22","23,485.00","23,550.00","23,599.00","23,476.00","93.77K","-0.25%"
"2017-11-21","23,543.00","23,398.00","23,586.00","23,375.00","113.83K","0.63%"
"2017-11-20","23,395.00","23,318.00","23,427.00","23,241.00","110.12K","0.34%"
"2017-11-17","23,316.00","23,416.00","23,440.00","23,305.00","125.40K","-0.46%"
"2017-11-16","23,424.00","23,260.00","23,464.00","23,244.00","136.36K","0.70%"
"2017-11-15","23,262.00","23,366.00","23,366.00","23,205.00","166.04K","-0.48%"
"2017-11-14","23,375.00","23,398.00","23,424.00","23,231.00","143.45K","-0.13%"
"2017-11-13","23,406.00","23,397.00","23,429.00","23,288.00","110.34K","0.10%"
"2017-11-10","23,382.00","23,403.00","23,447.00","23,338.00","113.94K","-0.15%"
"2017-11-9","23,416.00","23,491.00","23,535.00","23,260.00","222.95K","-0.32%"
"2017-11-8","23,491.00","23,461.00","23,507.00","23,434.00","97.48K","0.01%"
"2017-11-7","23,488.00","23,501.00","23,557.00","23,414.00","116.84K","0.00%"
"2017-11-6","23,487.00","23,444.00","23,507.00","23,407.00","90.27K","0.16%"
"2017-11-3","23,449.00","23,455.00","23,494.00","23,416.00","97.92K","0.02%"
"2017-11-2","23,444.00","23,359.00","23,472.00","23,289.00","135.67K","0.31%"
"2017-11-1","23,372.00","23,334.00","23,464.00","23,320.00","135.45K","0.20%"
"2017-10-31","23,325.00","23,290.00","23,352.00","23,269.00","85.15K","0.15%"
"2017-10-30","23,291.00","23,361.00","23,386.00","23,274.00","117.37K","-0.35%"
"2017-10-27","23,372.00","23,356.00","23,408.00","23,297.00","126.17K","0.10%"
"2017-10-26","23,349.00","23,311.00","23,404.00","23,289.00","125.50K","0.21%"
"2017-10-25","23,301.00","23,389.00","23,416.00","23,203.00","189.23K","-0.44%"
"2017-10-24","23,403.00","23,220.00","23,436.00","23,220.00","132.15K","0.75%"
"2017-10-23","23,228.00","23,272.00","23,320.00","23,214.00","103.26K","-0.21%"
"2017-10-20","23,277.00","23,115.00","23,283.00","23,106.00","121.59K","0.71%"
"2017-10-19","23,114.00","23,113.00","23,124.00","22,951.00","138.86K","0.00%"
"2017-10-18","23,114.00","22,964.00","23,124.00","22,961.00","85.64K","0.71%"
"2017-10-17","22,951.00","22,895.00","22,973.00","22,886.00","77.24K","0.23%"
"2017-10-16","22,898.00","22,825.00","22,906.00","22,821.00","75.40K","0.30%"
"2017-10-13","22,830.00","22,786.00","22,852.00","22,779.00","74.01K","0.14%"
"2017-10-12","22,798.00","22,813.00","22,835.00","22,770.00","70.45K","-0.08%"
"2017-10-11","22,816.00","22,780.00","22,819.00","22,758.00","68.16K","0.14%"
"2017-10-10","22,784.00","22,707.00","22,799.00","22,706.00","86.33K","0.32%"
"2017-10-9","22,711.00","22,676.00","22,751.00","22,676.00","62.21K","0.07%"
"2017-10-6","22,694.00","22,730.00","22,739.00","22,680.00","77.80K","-0.20%"
"2017-10-5","22,740.00","22,597.00","22,744.00","22,596.00","71.12K","0.59%"
"2017-10-4","22,607.00","22,610.00","22,631.00","22,580.00","73.33K","0.00%"
"2017-10-3","22,608.00","22,512.00","22,622.00","22,500.00","75.52K","0.45%"
"2017-10-2","22,507.00","22,355.00","22,520.00","22,347.00","104.28K","0.72%"
"2017-9-29","22,346.00","22,319.00","22,351.00","22,281.00","82.47K","0.12%"
"2017-9-28","22,320.00","22,288.00","22,345.00","22,237.00","94.36K","0.10%"
"2017-9-27","22,298.00","22,250.00","22,326.00","22,208.00","115.42K","0.18%"
"2017-9-26","22,259.00","22,283.00","22,324.00","22,235.00","102.49K","-0.08%"
"2017-9-25","22,276.00","22,300.00","22,343.00","22,174.00","144.99K","-0.10%"
"2017-9-22","22,299.00","22,326.00","22,334.00","22,258.00","112.07K","-0.15%"
"2017-9-21","22,333.00","22,372.00","22,387.00","22,317.00","96.18K","-0.19%"
"2017-9-20","22,376.00","22,344.00","22,389.00","22,274.00","118.81K","0.18%"
"2017-9-19","22,336.00","22,299.00","22,343.00","22,296.00","84.47K","0.17%"
"2017-9-18","22,299.00","22,227.00","22,314.00","22,223.00","106.60K","0.29%"
"2017-9-15","22,234.00","22,134.00","22,235.00","22,133.50","","0.08%"
"2017-9-14","22,216.00","22,155.00","22,242.00","22,112.00","26.36K","0.30%"
"2017-9-13","22,149.00","22,130.00","22,157.00","22,089.00","35.41K","0.11%"
"2017-9-12","22,124.00","22,066.00","22,135.00","22,055.00","40.74K","0.32%"
"2017-9-11","22,053.00","21,848.00","22,077.00","21,848.00","69.54K","1.10%"
"2017-9-8","21,812.00","21,800.00","21,844.00","21,713.00","103.11K","0.04%"
"2017-9-7","21,804.00","21,800.00","21,853.00","21,747.00","150.01K","-0.04%"
"2017-9-6","21,812.00","21,781.00","21,844.00","21,740.00","134.47K","0.22%"
"2017-9-5","21,764.00","21,885.00","21,948.00","21,703.00","211.62K","-0.80%"
"2017-9-4","21,939.00","21,918.50","21,948.00","21,898.00","","0.09%"
"2017-9-3","21,919.00","21,883.00","21,931.00","21,881.00","","-0.28%"
"2017-9-1","21,980.00","21,976.00","22,037.00","21,966.00","87.13K","0.14%"
"2017-8-31","21,950.00","21,886.00","21,985.00","21,874.00","114.41K","0.36%"
"2017-8-30","21,871.00","21,872.00","21,959.00","21,832.00","115.73K","-0.01%"
"2017-8-29","21,874.00","21,751.00","21,879.00","21,644.00","159.95K","0.38%"
"2017-8-28","21,791.00","21,802.00","21,859.00","21,750.00","89.95K","-0.08%"
"2017-8-25","21,809.00","21,798.00","21,893.00","21,757.00","116.02K","0.11%"
"2017-8-24","21,786.00","21,793.00","21,863.00","21,745.00","131.40K","-0.04%"
"2017-8-23","21,795.00","21,886.00","21,900.00","21,779.00","129.59K","-0.42%"
"2017-8-22","21,886.00","21,699.00","21,897.00","21,694.00","121.88K","0.89%"
"2017-8-21","21,692.00","21,689.00","21,720.00","21,579.00","128.74K","0.06%"
"2017-8-18","21,679.00","21,716.00","21,773.00","21,622.00","181.90K","-0.25%"
"2017-8-17","21,733.00","22,015.00","22,019.00","21,690.00","193.64K","-1.26%"
"2017-8-16","22,011.00","21,988.00","22,067.00","21,969.00","108.64K","0.15%"
"2017-8-15","21,977.00","21,957.00","22,034.00","21,942.00","100.76K","0.11%"
"2017-8-14","21,952.00","21,851.00","21,988.00","21,851.00","104.81K","0.48%"
"2017-8-11","21,848.00","21,817.00","21,884.00","21,790.00","147.34K","0.05%"
"2017-8-10","21,836.00","22,029.00","22,034.00","21,799.00","209.51K","-0.83%"
"2017-8-9","22,018.00","22,023.00","22,031.00","21,961.00","142.07K","-0.05%"
